Content ID,Title,Type,Country,Original Language,Release Year,Rating,Genre,Runtime (min),Seasons,Episodes,Studio,Production Company,Acquisition Type,License Expiration,Audience Score,Critic Score,Viewing Hours,Completion Rate,Cost (USD),Region Availability,Keywords,Awards,Featured Collection,Date Added,Description
CNT-007390,Drama Chronicles 7390,TV Show,India,Hindi,2009,PG-13,Drama,43,8,80,TV Tokyo,Sunrise,Exclusive,2026-04-18,60,87,9880106,91,11730992,APAC,"crime, space, survival",Festival Selection,Award Winners,2023-07-20,A drama tv show produced in India.
CNT-007391,Crime Chronicles 7391,TV Show,France,French,2014,PG,Crime,40,1,11,TV Tokyo,Sunrise,Licensed,2026-01-08,69,53,660552,52,1669105,Global,"history, family, mystery",None,Trending Now,2023-10-16,A crime tv show produced in France.
CNT-007392,Drama Chronicles 7392,TV Show,United Kingdom,English,2007,PG,Drama,49,7,42,CJ ENM,Red Oak,Original,2027-01-03,56,81,15283175,52,6996186,North America,"crime, mystery, love",BAFTA,Trending Now,2023-03-05,A drama tv show produced in United Kingdom.
CNT-007393,Fantasy Legacy 7393,Movie,United States,English,2012,TV-MA,Fantasy,76,,,TV Tokyo,Global Media,Licensed,2027-06-19,62,98,18364984,83,10222233,APAC,"love, sports, history",Oscar Winner,Award Winners,2023-09-20,A fantasy movie produced in United States.
CNT-007394,Documentary Chronicles 7394,TV Show,United Kingdom,English,2023,PG-13,Documentary,56,5,60,Canal+,Red Oak,Licensed,2030-03-19,79,85,8825077,98,9089936,North America,"sports, history, space",Festival Selection,Family Picks,2025-09-03,A documentary tv show produced in United Kingdom.
CNT-007395,Drama Legacy 7395,Movie,Nigeria,English,2024,PG-13,Drama,159,,,Canal+,Blue Sky,Licensed,2028-06-23,83,67,3040879,51,8651492,APAC,"mystery, love, sports",BAFTA,Family Picks,2026-03-16,A drama movie produced in Nigeria.
CNT-007396,Documentary Chronicles 7396,TV Show,United Kingdom,English,2007,TV-14,Documentary,27,6,66,Toei,VisionWorks,Licensed,2027-04-16,83,62,9997922,95,2120546,North America,"space, sports, crime",Emmy Winner,Hidden Gems,2024-10-14,A documentary tv show produced in United Kingdom.
CNT-007397,Fantasy Legacy 7397,Movie,United States,English,2025,TV-MA,Fantasy,106,,,Sony,Red Oak,Licensed,2028-03-05,61,48,7687677,84,5119978,Global,"family, love, history",Festival Selection,Family Picks,2026-04-18,A fantasy movie produced in United States.
CNT-007398,Horror Legacy 7398,Movie,France,French,2025,G,Horror,178,,,CJ ENM,Sunrise,Licensed,2029-09-26,85,75,11021524,91,9153453,Global,"love, sports, crime",Oscar Winner,New Releases,2026-01-19,A horror movie produced in France.
CNT-007399,Drama Legacy 7399,Movie,United Kingdom,English,2025,TV-PG,Drama,180,,,Sony,Blue Sky,Original,2027-03-08,77,94,12933376,70,14034185,APAC,"mystery, space, sports",Festival Selection,,2026-02-06,A drama movie produced in United Kingdom.
CNT-007400,Sci-Fi Legacy 7400,Movie,United Kingdom,English,2015,TV-14,Sci-Fi,153,,,Disney,Global Media,Exclusive,2026-01-13,91,87,10625286,89,8791635,Europe,"history, crime, sports",Festival Selection,Family Picks,2024-09-10,A sci-fi movie produced in United Kingdom.
CNT-007401,Animation Legacy 7401,Movie,Nigeria,English,2005,TV-MA,Animation,125,,,Canal+,Red Oak,Original,2029-06-29,86,86,15097515,63,8185580,North America,"space, love, mystery",None,Trending Now,2025-06-16,A animation movie produced in Nigeria.
CNT-007402,Crime Chronicles 7402,TV Show,United Kingdom,English,2005,TV-PG,Crime,57,3,18,A24,Red Oak,Original,2030-06-11,99,72,18045894,56,1800786,North America,"sports, history, crime",Oscar Winner,Trending Now,2025-07-05,A crime tv show produced in United Kingdom.
CNT-007403,Thriller Chronicles 7403,TV Show,South Korea,Korean,2018,PG,Thriller,29,8,48,Warner,Blue Sky,Exclusive,2024-10-10,84,69,2846054,91,4766053,LATAM,"sports, survival, crime",BAFTA,Hidden Gems,2023-10-03,A thriller tv show produced in South Korea.
CNT-007404,Fantasy Chronicles 7404,TV Show,Nigeria,English,2025,TV-PG,Fantasy,39,5,40,Toei,Red Oak,Original,2030-12-31,55,47,7716328,69,4904481,North America,"mystery, space, love",BAFTA,Hidden Gems,2026-01-18,A fantasy tv show produced in Nigeria.
CNT-007405,Comedy Legacy 7405,Movie,Japan,Japanese,1997,TV-MA,Comedy,115,,,Toei,Blue Sky,Original,2027-12-29,90,67,13512214,73,2709025,LATAM,"friendship, sports, history",None,Award Winners,2023-08-02,A comedy movie produced in Japan.
CNT-007406,Horror Legacy 7406,Movie,Japan,Japanese,2002,PG-13,Horror,77,,,Toei,Global Media,Licensed,2027-10-07,61,87,10043932,72,10820890,North America,"survival, love, mystery",Emmy Winner,New Releases,2024-04-29,A horror movie produced in Japan.
CNT-007407,Documentary Legacy 7407,Movie,Nigeria,English,1997,PG,Documentary,85,,,Disney,VisionWorks,Original,2027-03-02,99,68,11361744,58,9758572,North America,"crime, space, sports",None,Trending Now,2024-01-23,A documentary movie produced in Nigeria.
CNT-007408,Animation Legacy 7408,Movie,United Kingdom,English,2021,TV-MA,Animation,110,,,A24,Blue Sky,Licensed,2030-12-16,77,46,17026906,47,12856030,North America,"survival, family, mystery",BAFTA,Family Picks,2026-01-23,A animation movie produced in United Kingdom.
CNT-007409,Comedy Legacy 7409,Movie,Canada,English,2018,PG-13,Comedy,125,,,Warner,Sunrise,Licensed,2026-02-27,61,76,10827093,80,7261055,Europe,"mystery, survival, crime",Emmy Winner,Trending Now,2024-02-07,A comedy movie produced in Canada.
CNT-007410,Crime Legacy 7410,Movie,United States,English,2002,TV-MA,Crime,165,,,Canal+,Blue Sky,Original,2027-09-17,66,60,4287488,90,12312755,APAC,"space, friendship, history",BAFTA,Family Picks,2023-10-04,A crime movie produced in United States.
CNT-007411,Action Legacy 7411,Movie,United States,English,2002,TV-MA,Action,91,,,Warner,Blue Sky,Licensed,2027-01-28,86,47,2281078,79,13816101,LATAM,"survival, space, sports",None,,2023-01-14,A action movie produced in United States.
CNT-007412,Drama Legacy 7412,Movie,Canada,English,1994,PG,Drama,145,,,Toei,Red Oak,Licensed,2026-05-12,59,89,17878370,71,13724038,LATAM,"love, mystery, friendship",BAFTA,Trending Now,2023-09-11,A drama movie produced in Canada.
CNT-007413,Horror Legacy 7413,Movie,India,Hindi,2016,TV-MA,Horror,92,,,Netflix Studios,Red Oak,Exclusive,2028-05-20,75,56,19292054,47,355495,North America,"survival, family, crime",Oscar Winner,Award Winners,2024-10-26,A horror movie produced in India.
CNT-007414,Comedy Chronicles 7414,TV Show,France,French,2004,TV-MA,Comedy,33,6,54,CJ ENM,North Star,Exclusive,2028-03-16,73,53,7962726,63,6221201,LATAM,"survival, history, love",None,New Releases,2023-09-08,A comedy tv show produced in France.
CNT-007415,Drama Chronicles 7415,TV Show,United Kingdom,English,2014,TV-G,Drama,30,8,80,Canal+,VisionWorks,Original,2027-07-02,74,84,955520,89,5380511,LATAM,"history, crime, survival",None,Trending Now,2026-02-08,A drama tv show produced in United Kingdom.
CNT-007416,Comedy Chronicles 7416,TV Show,United States,English,2010,R,Comedy,41,1,6,CJ ENM,Blue Sky,Original,2026-03-04,95,61,14934472,78,6709059,North America,"history, space, mystery",None,,2024-01-19,A comedy tv show produced in United States.
CNT-007417,Action Legacy 7417,Movie,United States,English,2000,R,Action,77,,,A24,Red Oak,Exclusive,2027-12-05,65,58,6487486,55,4031912,Global,"space, survival, love",None,New Releases,2024-07-31,A action movie produced in United States.
CNT-007418,Sci-Fi Legacy 7418,Movie,France,French,1995,R,Sci-Fi,171,,,Canal+,VisionWorks,Exclusive,2028-01-05,88,76,16307984,58,4364890,North America,"survival, history, space",BAFTA,Hidden Gems,2024-05-16,A sci-fi movie produced in France.
CNT-007419,Romance Legacy 7419,Movie,Australia,English,2023,TV-14,Romance,168,,,Disney,North Star,Licensed,2027-03-28,59,52,4239323,75,793652,North America,"survival, mystery, love",Oscar Winner,Trending Now,2024-06-16,A romance movie produced in Australia.
CNT-007420,Documentary Legacy 7420,Movie,Canada,English,2025,PG-13,Documentary,115,,,Canal+,VisionWorks,Licensed,2025-02-13,81,68,14999126,93,13259460,Europe,"survival, crime, history",BAFTA,,2024-01-12,A documentary movie produced in Canada.
CNT-007421,Drama Chronicles 7421,TV Show,United States,English,2011,PG-13,Drama,22,5,30,Disney,Sunrise,Exclusive,2025-08-18,62,79,3003068,54,12108335,LATAM,"crime, survival, love",Oscar Winner,New Releases,2023-02-06,A drama tv show produced in United States.
CNT-007422,Drama Chronicles 7422,TV Show,United States,English,1998,PG,Drama,35,7,84,Canal+,VisionWorks,Original,2025-01-28,68,88,8304720,47,791073,APAC,"friendship, history, sports",Festival Selection,,2023-07-24,A drama tv show produced in United States.
CNT-007423,Thriller Chronicles 7423,TV Show,South Korea,Korean,2010,G,Thriller,24,7,84,Canal+,Red Oak,Original,2026-07-28,86,84,17923261,51,9969003,North America,"mystery, family, survival",None,Family Picks,2025-03-15,A thriller tv show produced in South Korea.
CNT-007424,Family Legacy 7424,Movie,United States,English,2004,TV-MA,Family,123,,,Netflix Studios,Red Oak,Original,2026-02-01,68,61,19427061,79,2131771,APAC,"survival, sports, space",Oscar Winner,New Releases,2024-10-18,A family movie produced in United States.
CNT-007425,Action Legacy 7425,Movie,United States,English,1998,PG,Action,79,,,Warner,Global Media,Licensed,2026-09-09,69,88,4610181,50,11182819,APAC,"mystery, history, crime",BAFTA,,2024-04-30,A action movie produced in United States.
CNT-007426,Family Legacy 7426,Movie,Spain,Spanish,2012,R,Family,88,,,Toei,North Star,Exclusive,2027-07-14,55,63,10200555,79,2247747,Europe,"family, friendship, history",Festival Selection,Trending Now,2025-12-30,A family movie produced in Spain.
CNT-007427,Animation Chronicles 7427,TV Show,United Kingdom,English,2025,TV-G,Animation,52,3,30,Toei,North Star,Exclusive,2027-04-15,58,82,1388394,59,12108209,North America,"love, survival, crime",BAFTA,Trending Now,2025-11-22,A animation tv show produced in United Kingdom.
CNT-007428,Family Legacy 7428,Movie,Japan,Japanese,2013,TV-14,Family,78,,,BBC,VisionWorks,Licensed,2028-05-23,68,91,8568471,85,13679109,APAC,"love, space, mystery",Emmy Winner,Trending Now,2026-04-02,A family movie produced in Japan.
CNT-007429,Drama Chronicles 7429,TV Show,United States,English,2005,PG-13,Drama,37,1,7,BBC,Red Oak,Licensed,2025-09-13,67,73,19607572,74,11932035,Europe,"friendship, sports, survival",Emmy Winner,,2023-05-16,A drama tv show produced in United States.
CNT-007430,Reality Chronicles 7430,TV Show,United States,English,2022,TV-PG,Reality,45,7,56,Sony,VisionWorks,Original,2028-05-03,98,94,2894764,98,2916918,APAC,"survival, sports, love",Oscar Winner,Family Picks,2023-07-17,A reality tv show produced in United States.
CNT-007431,Thriller Chronicles 7431,TV Show,India,Hindi,2001,PG,Thriller,52,3,33,A24,North Star,Original,2030-07-23,59,78,2051375,75,8623650,Global,"history, space, mystery",Oscar Winner,Family Picks,2025-09-19,A thriller tv show produced in India.
CNT-007432,Crime Chronicles 7432,TV Show,United States,English,2005,R,Crime,52,4,28,A24,Global Media,Original,2027-01-05,68,84,12745931,87,582295,Europe,"love, survival, space",Emmy Winner,Hidden Gems,2025-06-21,A crime tv show produced in United States.
CNT-007433,Drama Legacy 7433,Movie,Mexico,Spanish,1991,PG-13,Drama,133,,,Sony,VisionWorks,Exclusive,2028-11-25,88,80,3500602,66,14567403,Global,"crime, history, friendship",BAFTA,,2024-10-20,A drama movie produced in Mexico.
CNT-007434,Action Chronicles 7434,TV Show,France,French,2010,TV-PG,Action,40,7,42,Canal+,North Star,Licensed,2025-12-15,99,71,16930437,86,8629066,LATAM,"space, survival, sports",Oscar Winner,Trending Now,2023-10-04,A action tv show produced in France.
CNT-007435,Romance Legacy 7435,Movie,Australia,English,2018,PG-13,Romance,179,,,TV Tokyo,Sunrise,Original,2026-01-17,95,60,11536860,54,6871205,APAC,"space, survival, history",Emmy Winner,New Releases,2024-07-20,A romance movie produced in Australia.
CNT-007436,Comedy Legacy 7436,Movie,Australia,English,1992,TV-PG,Comedy,171,,,A24,Global Media,Exclusive,2025-10-08,57,66,16679389,49,2429443,LATAM,"love, sports, family",BAFTA,,2023-03-30,A comedy movie produced in Australia.
CNT-007437,Fantasy Legacy 7437,Movie,United States,English,2014,TV-MA,Fantasy,108,,,Canal+,North Star,Original,2028-09-24,89,84,1562863,45,9869694,North America,"space, mystery, history",Oscar Winner,,2026-05-15,A fantasy movie produced in United States.
CNT-007438,Reality Legacy 7438,Movie,United States,English,2009,R,Reality,76,,,Sony,Blue Sky,Exclusive,2026-07-04,98,71,2983588,77,13626125,LATAM,"history, mystery, crime",Emmy Winner,New Releases,2025-04-08,A reality movie produced in United States.
CNT-007439,Crime Legacy 7439,Movie,Mexico,Spanish,2015,G,Crime,88,,,Disney,North Star,Exclusive,2025-10-29,67,53,345164,73,965739,Europe,"mystery, family, love",Festival Selection,New Releases,2024-04-07,A crime movie produced in Mexico.
CNT-007440,Drama Legacy 7440,Movie,France,French,2010,TV-MA,Drama,154,,,Toei,North Star,Original,2025-09-11,63,94,7841488,57,9310948,Europe,"space, mystery, love",BAFTA,Hidden Gems,2023-07-26,A drama movie produced in France.
CNT-007441,Comedy Chronicles 7441,TV Show,South Korea,Korean,1998,TV-G,Comedy,58,7,77,Disney,Red Oak,Exclusive,2025-09-11,70,97,17691043,46,8135381,Europe,"crime, friendship, sports",Emmy Winner,Trending Now,2024-06-23,A comedy tv show produced in South Korea.
CNT-007442,Drama Chronicles 7442,TV Show,United States,English,2018,TV-14,Drama,43,4,36,Canal+,Global Media,Original,2026-05-05,78,49,2971837,74,2447026,North America,"survival, mystery, history",Emmy Winner,Family Picks,2023-08-03,A drama tv show produced in United States.
CNT-007443,Family Legacy 7443,Movie,United States,English,1995,TV-14,Family,121,,,Warner,Sunrise,Licensed,2025-09-19,83,52,15821430,98,11824308,APAC,"sports, love, crime",Emmy Winner,Hidden Gems,2023-09-26,A family movie produced in United States.
CNT-007444,Comedy Legacy 7444,Movie,United States,English,2018,TV-MA,Comedy,164,,,TV Tokyo,VisionWorks,Licensed,2025-12-05,99,53,4006049,56,3755813,APAC,"space, crime, sports",None,,2023-06-16,A comedy movie produced in United States.
CNT-007445,Family Legacy 7445,Movie,United Kingdom,English,2016,PG,Family,131,,,Toei,North Star,Original,2025-09-29,89,97,315124,79,11406685,North America,"family, crime, space",None,New Releases,2023-10-06,A family movie produced in United Kingdom.
CNT-007446,Fantasy Legacy 7446,Movie,United States,English,2019,R,Fantasy,165,,,Netflix Studios,Blue Sky,Licensed,2027-06-29,80,74,889899,52,1414699,LATAM,"space, love, survival",Emmy Winner,Hidden Gems,2026-01-28,A fantasy movie produced in United States.
CNT-007447,Thriller Legacy 7447,Movie,Japan,Japanese,1995,PG-13,Thriller,82,,,A24,Global Media,Original,2027-03-11,73,45,18318964,54,12938137,North America,"love, mystery, history",BAFTA,Family Picks,2026-01-24,A thriller movie produced in Japan.
CNT-007448,Crime Chronicles 7448,TV Show,United States,English,2024,TV-14,Crime,51,4,24,BBC,North Star,Exclusive,2028-01-20,59,68,8129982,98,12287778,Global,"love, mystery, history",BAFTA,,2023-04-23,A crime tv show produced in United States.
CNT-007449,Fantasy Chronicles 7449,TV Show,United States,English,2008,TV-PG,Fantasy,57,1,11,Toei,Global Media,Exclusive,2028-01-22,91,61,17715437,56,11207495,Global,"sports, mystery, survival",BAFTA,New Releases,2025-12-16,A fantasy tv show produced in United States.
CNT-007450,Documentary Legacy 7450,Movie,United States,English,1998,R,Documentary,141,,,Sony,Red Oak,Original,2030-02-22,87,70,18973657,86,1911724,Global,"mystery, space, sports",None,Award Winners,2025-06-26,A documentary movie produced in United States.
CNT-007451,Thriller Legacy 7451,Movie,South Korea,Korean,1990,PG-13,Thriller,76,,,Sony,Red Oak,Licensed,2026-06-27,92,49,2380658,63,12592549,Europe,"sports, mystery, friendship",BAFTA,Trending Now,2025-05-06,A thriller movie produced in South Korea.
CNT-007452,Sci-Fi Chronicles 7452,TV Show,United States,English,2025,TV-MA,Sci-Fi,45,3,30,TV Tokyo,Global Media,Original,2024-06-13,66,54,8048023,88,9184787,Global,"crime, sports, mystery",BAFTA,New Releases,2023-02-07,A sci-fi tv show produced in United States.
CNT-007453,Drama Chronicles 7453,TV Show,Canada,English,2021,TV-14,Drama,27,1,10,TV Tokyo,North Star,Original,2027-12-29,75,92,9862685,68,10110765,Global,"crime, family, love",None,,2024-03-19,A drama tv show produced in Canada.
CNT-007454,Action Legacy 7454,Movie,South Korea,Korean,2025,PG-13,Action,81,,,Netflix Studios,VisionWorks,Exclusive,2024-09-08,56,62,17557720,51,13040747,North America,"survival, family, sports",BAFTA,Family Picks,2023-07-07,A action movie produced in South Korea.
CNT-007455,Drama Chronicles 7455,TV Show,Germany,German,2026,TV-PG,Drama,57,4,40,Netflix Studios,Sunrise,Exclusive,2031-04-08,67,82,11329155,56,688324,APAC,"family, friendship, love",Festival Selection,,2026-07-10,A drama tv show produced in Germany.
CNT-007456,Crime Chronicles 7456,TV Show,India,Hindi,1998,G,Crime,58,3,33,TV Tokyo,VisionWorks,Original,2028-12-05,81,48,9313357,45,3683328,APAC,"history, crime, friendship",Festival Selection,Hidden Gems,2026-02-22,A crime tv show produced in India.
CNT-007457,Animation Chronicles 7457,TV Show,United States,English,2009,TV-PG,Animation,59,1,10,A24,Blue Sky,Original,2028-12-16,74,67,3453544,77,357358,Europe,"history, friendship, survival",Oscar Winner,Award Winners,2024-06-01,A animation tv show produced in United States.
CNT-007458,Animation Legacy 7458,Movie,Japan,Japanese,2015,PG,Animation,141,,,A24,VisionWorks,Exclusive,2027-09-17,70,94,12012261,63,8781487,North America,"love, space, survival",Festival Selection,Award Winners,2024-03-13,A animation movie produced in Japan.
CNT-007459,Thriller Legacy 7459,Movie,Canada,English,2009,G,Thriller,126,,,Warner,Sunrise,Exclusive,2028-03-24,95,64,12507323,61,3296430,APAC,"sports, crime, survival",Oscar Winner,Family Picks,2026-03-31,A thriller movie produced in Canada.
CNT-007460,Romance Legacy 7460,Movie,United States,English,1998,PG-13,Romance,122,,,TV Tokyo,Global Media,Original,2026-08-21,77,61,17343941,77,10410451,Global,"crime, friendship, survival",None,Award Winners,2023-09-18,A romance movie produced in United States.
